date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
21:27:39	22043/22043	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:31:34%20GMT	http://envato.megadrupal.com/html/gofar/single-post-dark.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/single-post-dark.html	(from http://envato.megadrupal.com/html/gofar/)
21:27:42	11883/11883	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:31:27%20GMT	http://envato.megadrupal.com/html/gofar/login.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/login.html	(from http://envato.megadrupal.com/html/gofar/)
21:27:43	12008/12008	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:31:30%20GMT	http://envato.megadrupal.com/html/gofar/register.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/register.html	(from http://envato.megadrupal.com/html/gofar/)
21:27:44	19606/19606	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:30:47%20GMT	http://envato.megadrupal.com/html/gofar/checkout-yourcart.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/checkout-yourcart.html	(from http://envato.megadrupal.com/html/gofar/)
21:27:45	16258/16258	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:30:44%20GMT	http://envato.megadrupal.com/html/gofar/checkout-customer.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/checkout-customer.html	(from http://envato.megadrupal.com/html/gofar/)
21:27:48	14366/14366	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:30:42%20GMT	http://envato.megadrupal.com/html/gofar/checkout-complete.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/checkout-complete.html	(from http://envato.megadrupal.com/html/gofar/)
21:27:51	19644/19644	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:30:45%20GMT	http://envato.megadrupal.com/html/gofar/checkout-yourcart-dark.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/checkout-yourcart-dark.html	(from http://envato.megadrupal.com/html/gofar/)
21:27:52	16296/16296	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:30:43%20GMT	http://envato.megadrupal.com/html/gofar/checkout-customer-dark.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/checkout-customer-dark.html	(from http://envato.megadrupal.com/html/gofar/)
21:27:55	14389/14389	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:30:41%20GMT	http://envato.megadrupal.com/html/gofar/checkout-complete-dark.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/checkout-complete-dark.html	(from http://envato.megadrupal.com/html/gofar/)
21:27:59	27022/27022	---MCZ	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202015%2018:31:33%20GMT	http://envato.megadrupal.com/html/gofar/shortcode.html	C:/My%20Web%20Sites/myproject/envato.megadrupal.com/html/gofar/shortcode.html	(from http://envato.megadrupal.com/html/gofar/)
